Episode,Result,EndReason,Duration,BossPool,P1Pool,P2Pool,BossDmgDealt,PlayerDmgDealt,BossHpLeft,P1HpLeft,P2HpLeft,BossHits,BossCasts,P1Hits,P2Hits,CumulativeReward,FirstTouchP1,FirstTouchP2,P1DeathTime,P2DeathTime,BossTravelDist,UnlockedSkills,AvgDistBP1,MinDistBP1,MaxDistBP1,AvgDistBP2,MinDistBP2,MaxDistBP2,AvgDistP1P2,MinDistP1P2,MaxDistP1P2,BossAreaXZ,P1AreaXZ,P2AreaXZ,TargetSwitches,IdleRatio,FwdRatio,RotRatio,FacingRatio,CdWaitRatio,AvgCastDist,WallTime,CounterAttacks,CloseAlignFrames,RetreatFrames
1746,BossWin,AllPlayerDeath,24.4,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,843,0.83,0.00,0.00,4,6,4,2,3.365,22.0,13.3,24.4,13.3,178.0,2,19.9,4.8,35.0,10.2,6.7,15.1,31.9,16.5,41.8,4021.0,5037.6,1749.3,1,0.011,0.730,0.259,0.640,0.882,11.9,0.00,0,781,110
1747,BossLose,BossDeath,66.6,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,407,5000,0.00,0.06,0.59,3,7,18,20,-4.945,31.9,31.7,-1.0,-1.0,287.0,3,18.3,2.8,32.7,12.5,2.5,23.9,27.2,8.1,38.7,9803.5,8998.8,10271.3,28,0.006,0.431,0.563,0.536,0.113,14.6,0.00,1,1786,153
1748,BossWin,AllPlayerDeath,53.7,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,600,2762,0.45,0.00,0.00,5,14,15,8,7.014,43.2,50.7,53.7,50.7,387.0,3,12.5,4.7,27.5,22.8,8.9,30.8,31.4,18.8,45.1,2394.8,1660.1,4066.1,3,0.044,0.721,0.235,0.609,0.947,13.8,0.00,5,1633,284
1749,BossWin,AllPlayerDeath,54.9,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,600,3132,0.37,0.00,0.00,6,9,14,8,-140.242,10.7,11.4,54.9,31.8,132.0,3,16.9,4.2,39.5,12.1,4.5,18.5,28.6,4.0,44.5,2370.3,2698.5,3374.3,17,0.004,0.240,0.756,0.345,0.253,14.7,0.00,3,948,86
1750,BossWin,AllPlayerDeath,57.5,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,3571,0.29,0.00,0.00,4,9,7,18,17.191,32.0,57.5,38.8,57.5,316.0,3,21.2,3.6,33.1,11.9,5.0,30.0,27.8,6.0,38.3,5858.1,8944.1,5955.6,3,0.158,0.550,0.292,0.766,0.287,12.5,0.00,1,2203,711
1751,BossLose,BossDeath,62.2,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,242,5000,0.00,0.47,0.72,3,10,19,16,-179.990,15.9,3.9,-1.0,-1.0,137.0,3,14.8,4.8,29.9,15.4,4.7,27.5,29.0,22.6,39.9,1465.1,2027.7,3545.7,45,0.001,0.220,0.779,0.286,0.155,15.7,0.00,0,891,65
1752,BossLose,BossDeath,67.7,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,223,5000,0.00,0.26,1.00,6,16,23,11,19.782,48.7,-1.0,-1.0,-1.0,440.0,3,12.3,4.9,25.0,21.7,9.1,36.0,31.6,16.7,45.6,4550.6,4203.4,6251.2,7,0.080,0.650,0.270,0.742,0.574,13.3,0.00,6,2511,560
1753,BossLose,BossDeath,57.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,138,5000,0.00,0.74,0.80,0,12,14,18,-0.309,2.6,-1.0,-1.0,-1.0,257.0,3,18.8,2.3,45.1,12.2,5.5,20.6,29.2,16.0,50.1,5410.0,8014.1,5305.1,2,0.015,0.448,0.537,0.527,0.696,12.2,0.00,0,1511,802
1754,BossWin,AllPlayerDeath,74.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,600,3195,0.36,0.00,0.00,9,12,15,8,-52.493,55.1,3.3,55.1,74.3,484.0,3,12.3,5.6,24.3,21.1,4.9,36.2,31.5,22.6,39.9,2760.6,2612.9,4548.0,4,0.006,0.652,0.342,0.559,0.000,12.1,0.00,2,2076,175
1755,BossWin,AllPlayerDeath,64.1,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,600,3120,0.38,0.00,0.00,5,14,9,11,-82.173,39.5,2.4,39.5,64.1,338.0,3,12.5,5.7,20.5,19.7,5.0,32.5,28.2,16.9,40.7,1712.0,1450.5,3625.7,2,0.068,0.527,0.404,0.481,0.457,13.6,0.00,3,1543,124
1756,BossLose,BossDeath,48.3,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,330,5000,0.00,0.82,0.08,2,8,10,17,4.233,2.3,-1.0,-1.0,-1.0,248.0,3,20.2,4.9,45.7,12.0,6.7,20.3,29.5,14.3,48.6,4094.4,6686.6,3995.1,2,0.079,0.513,0.408,0.559,0.582,12.4,0.00,2,1351,596
1757,BossWin,AllPlayerDeath,42.2,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,2470,0.51,0.00,0.00,5,5,6,9,11.810,2.5,33.9,42.2,33.9,256.0,3,19.8,3.0,27.3,10.8,5.4,21.8,29.8,13.4,33.8,5287.2,7306.1,6480.0,3,0.016,0.607,0.377,0.615,0.000,11.3,0.00,1,1297,279
1758,BossWin,AllPlayerDeath,31.7,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,1702,0.66,0.00,0.00,5,8,5,5,-13.756,23.1,2.4,23.1,31.7,222.0,3,12.3,6.5,20.5,19.4,4.5,27.9,29.9,19.7,37.4,2286.9,1439.7,4312.9,3,0.009,0.700,0.291,0.497,0.893,12.7,0.00,1,787,80
1759,BossWin,AllPlayerDeath,72.4,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,600,4256,0.15,0.00,0.00,10,14,11,23,-185.838,18.3,20.7,47.9,72.4,230.0,3,18.0,4.5,33.0,14.0,4.1,25.1,29.1,16.6,38.6,3836.3,5624.4,5187.2,18,0.038,0.318,0.644,0.440,0.509,15.2,0.00,3,1592,129
1760,BossWin,AllPlayerDeath,30.2,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,600,1084,0.78,0.00,0.00,4,6,4,5,10.657,20.2,30.2,20.2,30.2,247.0,3,12.0,7.0,17.4,20.1,9.1,30.3,31.0,17.9,38.2,4212.2,1229.7,4539.9,2,0.016,0.818,0.166,0.470,0.983,12.5,0.00,3,710,135
1761,BossLose,BossDeath,69.8,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,273,5000,0.00,0.70,0.39,7,18,14,19,11.414,45.1,-1.0,-1.0,-1.0,364.0,3,18.3,4.6,36.2,14.9,5.3,27.8,31.8,22.8,40.6,5166.6,7072.2,5384.9,5,0.061,0.521,0.418,0.645,0.651,13.5,0.00,2,2253,817
1762,BossWin,AllPlayerDeath,55.8,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,2763,0.45,0.00,0.00,11,14,15,5,-68.855,31.9,22.1,55.8,22.1,276.0,3,17.9,4.8,33.5,10.3,5.6,19.5,31.6,18.2,39.1,4833.8,7255.8,2048.1,2,0.003,0.495,0.503,0.500,0.811,14.5,0.00,6,1394,171
1763,BossWin,AllPlayerDeath,53.8,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,4663,0.07,0.00,0.00,8,11,10,17,-62.771,21.9,24.2,48.9,53.8,201.0,3,19.3,4.9,37.4,12.3,4.7,22.9,29.9,16.9,43.1,4395.3,6441.2,3248.6,20,0.009,0.374,0.617,0.476,0.454,13.2,0.00,6,1281,138
1764,BossWin,AllPlayerDeath,46.6,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,2590,0.48,0.00,0.00,8,10,11,6,-14.157,31.1,35.8,46.6,35.8,272.0,3,17.3,5.0,26.9,15.1,5.5,27.8,31.4,26.1,39.9,5364.1,6202.6,6205.3,4,0.021,0.584,0.395,0.606,0.547,10.6,0.00,1,1413,257
1765,BossLose,BossDeath,72.5,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,396,5000,0.00,0.00,0.68,7,20,16,18,-144.782,33.1,2.1,61.3,-1.0,334.4,3,13.7,4.8,26.1,18.0,4.5,28.0,29.3,20.0,40.5,2575.9,2650.6,3319.4,29,0.011,0.461,0.528,0.325,0.890,15.0,0.00,5,1178,109
1766,BossLose,BossDeath,60.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,527,5000,0.00,0.00,0.24,7,11,10,20,7.221,2.7,59.5,47.5,-1.0,312.6,3,19.9,1.6,34.4,12.6,3.5,22.3,29.9,17.0,37.9,2597.3,5298.3,2085.4,3,0.208,0.518,0.274,0.602,0.356,14.5,0.00,5,1815,753
1767,BossWin,AllPlayerDeath,24.3,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,1030,0.79,0.00,0.00,4,7,4,4,11.177,18.2,24.3,18.2,24.3,180.0,2,11.9,6.7,17.4,21.5,7.7,27.4,33.4,26.6,38.9,2484.2,1758.5,4165.3,2,0.092,0.743,0.165,0.707,0.988,13.7,0.00,0,858,174
1768,BossWin,AllPlayerDeath,57.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,4508,0.10,0.00,0.00,6,10,16,15,10.812,30.7,57.0,49.0,57.0,278.0,3,12.2,5.0,21.2,19.8,10.4,28.2,31.4,23.4,38.9,3138.4,2170.5,5373.9,2,0.105,0.488,0.407,0.592,0.269,13.5,0.00,3,1688,658
1769,BossWin,AllPlayerDeath,35.7,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,1382,0.72,0.00,0.00,6,10,7,4,-22.406,2.0,17.4,35.7,17.4,151.0,3,17.3,2.5,26.6,11.7,8.0,20.6,29.7,17.2,33.4,2531.7,6003.5,2564.0,3,0.041,0.423,0.536,0.509,0.835,11.3,0.00,2,908,133
1770,BossLose,BossDeath,64.5,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,323,5000,0.00,0.45,0.47,3,11,19,14,-100.706,35.7,1.9,-1.0,-1.0,300.0,3,13.3,5.0,26.4,19.2,4.7,27.9,30.7,18.3,40.4,2586.2,2337.6,4817.0,12,0.001,0.465,0.534,0.523,0.392,14.0,0.00,1,1689,107
1771,BossWin,AllPlayerDeath,35.8,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,1940,0.61,0.00,0.00,6,9,6,7,-22.320,25.2,2.1,25.2,35.8,241.0,3,12.9,6.6,20.0,20.0,4.5,27.9,30.3,20.0,38.9,1967.4,1576.6,4017.9,3,0.007,0.674,0.319,0.529,0.805,13.5,0.00,2,945,91
1772,BossWin,AllPlayerDeath,47.3,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,3698,0.26,0.00,0.00,5,9,7,15,-101.970,2.7,7.4,39.2,47.3,130.0,3,17.2,4.6,29.4,13.2,4.7,21.5,29.4,16.8,44.9,1004.4,3697.7,1908.5,20,0.070,0.275,0.655,0.347,0.436,16.0,0.00,3,821,77
1773,BossLose,Timeout,90.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,503,4197,0.16,0.00,0.32,10,17,17,25,6.949,44.1,-1.0,68.2,-1.0,422.4,3,18.1,4.9,36.0,15.7,5.2,27.2,31.7,18.1,43.4,7697.5,9911.5,7738.9,3,0.213,0.469,0.318,0.657,0.514,14.0,0.00,2,2955,2138
1774,BossLose,Timeout,90.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,494,3594,0.28,0.00,0.35,8,20,9,19,-37.807,33.2,38.2,33.2,-1.0,330.0,3,10.7,5.5,16.6,20.3,4.6,29.7,31.6,26.0,38.8,3360.2,1739.3,5397.1,2,0.003,0.367,0.631,0.467,0.323,16.5,0.00,6,2101,136
1775,BossLose,BossDeath,75.1,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,221,5000,0.00,0.44,0.82,2,14,19,20,-169.242,30.4,2.6,-1.0,-1.0,254.0,3,14.1,4.8,26.4,17.9,4.6,28.0,30.2,18.8,40.3,1601.7,2128.7,3510.3,26,0.002,0.338,0.660,0.403,0.383,15.5,0.00,1,1512,99
1776,BossWin,AllPlayerDeath,26.5,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,1265,0.75,0.00,0.00,6,6,3,6,-27.691,7.9,10.6,18.5,26.5,128.0,2,18.1,3.8,38.8,12.5,4.6,29.8,26.8,10.3,43.9,2245.2,1753.8,3656.2,8,0.025,0.484,0.491,0.562,0.866,14.5,0.00,4,744,111
1777,BossLose,Timeout,90.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,351,3976,0.20,0.00,0.83,6,23,12,28,-2.473,2.4,-1.0,53.1,-1.0,382.4,3,18.1,1.6,36.4,12.0,5.1,21.1,26.0,7.7,42.5,4621.8,6486.0,7826.2,2,0.172,0.425,0.403,0.460,0.690,11.1,0.00,2,2071,1597
1778,BossWin,AllPlayerDeath,30.9,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,600,1185,0.76,0.00,0.00,6,6,4,6,-26.698,20.9,2.2,20.9,30.9,223.0,3,13.7,8.4,20.1,18.3,4.5,27.2,29.4,19.7,37.3,2529.1,1218.6,4405.1,3,0.008,0.722,0.269,0.447,0.937,14.5,0.00,4,690,66
1779,BossLose,BossDeath,61.6,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,589,5000,0.00,0.02,0.02,5,15,16,13,-124.291,27.9,2.9,-1.0,-1.0,241.0,3,14.4,4.9,27.3,18.1,5.0,28.6,30.0,15.8,42.3,1834.6,1904.1,3703.4,22,0.005,0.391,0.604,0.389,0.906,15.1,0.00,1,1199,72
1780,BossWin,AllPlayerDeath,65.7,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,2955,0.41,0.00,0.00,8,16,9,14,-77.620,39.1,2.9,39.1,65.7,398.0,3,11.9,6.4,23.1,18.5,4.4,27.3,30.2,22.6,37.6,6673.7,1590.0,10296.8,4,0.024,0.606,0.370,0.523,0.450,11.8,0.00,3,1719,118
1781,BossWin,AllPlayerDeath,19.1,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,594,0.88,0.00,0.00,4,5,1,4,9.382,6.2,19.1,6.2,19.1,152.0,2,9.9,6.4,15.2,15.3,6.4,31.5,24.8,16.1,38.1,2923.0,446.4,2598.9,1,0.015,0.797,0.188,0.549,0.938,11.6,0.00,0,524,116
1782,BossLose,BossDeath,79.2,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,138,5000,0.00,0.94,0.60,4,17,24,16,12.638,46.9,-1.0,-1.0,-1.0,427.0,3,12.1,3.9,19.4,20.1,9.0,27.8,30.5,14.1,38.9,3058.8,2808.5,4785.7,2,0.072,0.539,0.389,0.679,0.372,12.5,0.00,1,2688,832
1783,BossLose,BossDeath,62.3,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,84,5000,0.00,0.86,0.86,0,11,18,11,-80.075,39.0,2.0,-1.0,-1.0,334.0,3,12.5,5.0,25.4,20.0,4.9,27.9,30.0,16.5,39.2,1827.0,2732.5,4099.6,19,0.001,0.536,0.463,0.543,0.412,12.8,0.00,0,1692,106
1784,BossLose,Timeout,90.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,535,3469,0.31,0.00,0.22,6,16,8,24,-224.389,30.8,2.8,30.8,-1.0,278.0,3,12.7,5.9,23.7,16.8,4.9,27.7,29.3,22.6,38.4,1871.6,1474.5,3673.2,4,0.029,0.309,0.662,0.370,0.279,14.6,0.00,2,1667,95
1785,BossWin,AllPlayerDeath,39.3,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,1722,0.66,0.00,0.00,8,10,6,5,21.100,39.3,21.7,39.3,21.7,335.0,3,19.0,5.3,38.1,9.5,5.5,15.2,32.1,15.9,44.6,5723.7,6297.8,2757.7,1,0.013,0.852,0.135,0.777,0.939,10.2,0.00,3,1528,169
1786,BossLose,BossDeath,69.3,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,439,5000,0.00,0.00,0.54,6,11,17,17,6.888,30.0,-1.0,57.6,-1.0,282.0,3,12.5,4.3,27.3,18.7,10.5,27.9,30.8,18.2,40.3,2553.8,1905.6,4358.5,2,0.116,0.407,0.477,0.605,0.283,13.3,0.00,3,2097,920
1787,BossLose,BossDeath,73.4,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,452,5000,0.00,0.00,0.49,4,14,21,12,23.607,72.7,42.0,72.7,-1.0,635.0,3,16.2,5.2,33.2,19.4,3.7,47.4,31.8,8.2,53.9,12820.1,13757.3,10462.8,5,0.006,0.865,0.129,0.757,0.288,11.1,0.00,2,2780,295
1788,BossLose,BossDeath,55.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,119,5000,0.00,0.94,0.67,3,9,14,18,0.438,2.2,-1.0,-1.0,-1.0,253.0,3,18.6,3.3,32.1,12.2,6.0,19.7,27.3,14.5,34.4,4420.4,6450.4,3812.2,3,0.013,0.460,0.527,0.504,0.151,13.3,0.00,1,1387,774
1789,BossWin,AllPlayerDeath,53.6,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,2532,0.49,0.00,0.00,8,14,12,5,-30.814,30.5,20.4,53.6,20.4,264.8,3,17.9,1.9,35.1,10.8,6.2,21.5,32.3,22.6,37.9,4411.5,6687.7,1866.0,3,0.002,0.494,0.504,0.462,0.906,12.6,0.00,4,1238,146
1790,BossWin,AllPlayerDeath,40.2,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,1905,0.62,0.00,0.00,6,11,6,6,16.259,30.1,40.2,30.1,40.2,287.0,3,10.3,5.6,17.4,22.1,7.6,27.8,31.5,25.7,38.3,2748.7,1545.4,4873.0,2,0.124,0.714,0.162,0.739,0.988,11.0,0.00,1,1486,254
1791,BossLose,BossDeath,78.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,182,5000,0.00,0.92,0.48,5,17,20,23,-0.923,9.9,-1.0,-1.0,-1.0,254.6,3,16.6,4.6,27.7,14.3,5.6,30.2,30.3,17.9,39.1,6562.9,8207.3,8160.3,4,0.097,0.326,0.577,0.549,0.457,12.3,0.00,2,2143,1265
1792,BossWin,AllPlayerDeath,30.9,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,1710,0.66,0.00,0.00,6,7,5,5,10.395,20.7,30.9,20.7,30.9,246.0,3,12.1,5.7,19.5,20.3,6.7,34.4,30.8,18.2,44.6,3316.8,980.5,3847.8,2,0.011,0.797,0.192,0.485,0.966,11.6,0.00,1,748,178
1793,BossLose,Timeout,90.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,571,4798,0.04,0.00,0.10,14,20,8,27,-171.131,35.4,27.1,45.1,-1.0,319.0,3,20.0,4.7,39.5,11.8,4.2,27.7,26.1,6.0,43.8,10367.7,11687.1,10293.8,7,0.008,0.354,0.638,0.469,0.501,12.9,0.00,6,2113,176
1794,BossLose,BossDeath,72.1,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,206,5000,0.00,0.49,0.83,2,17,27,7,16.096,-1.0,2.4,-1.0,-1.0,607.6,3,12.3,5.8,20.5,23.5,4.8,28.0,30.8,19.7,39.3,3642.1,2957.4,5426.5,2,0.001,0.842,0.157,0.493,0.843,11.6,0.00,1,1779,212
1795,BossWin,AllPlayerDeath,80.2,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,600,4144,0.17,0.00,0.00,9,23,12,15,28.574,60.2,80.2,60.2,80.2,636.0,3,17.5,5.4,27.3,16.1,7.9,31.2,32.0,20.2,39.9,6276.4,6476.4,7594.1,3,0.049,0.794,0.157,0.695,0.917,10.2,0.00,3,2785,498
1796,BossLose,BossDeath,63.8,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,149,5000,0.00,0.50,1.00,1,6,17,20,-116.666,2.8,28.8,-1.0,-1.0,208.0,3,17.7,1.1,32.0,12.9,4.8,23.1,29.2,19.5,37.9,2868.7,5542.0,3583.2,20,0.012,0.326,0.662,0.428,0.125,16.4,0.00,1,1365,264
1797,BossWin,AllPlayerDeath,81.0,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,3690,0.26,0.00,0.00,12,17,8,20,-140.522,39.1,2.9,39.1,81.0,336.0,3,12.1,5.7,20.5,19.1,4.9,39.8,32.4,18.5,46.5,2295.2,2182.1,3941.0,3,0.005,0.415,0.580,0.449,0.271,13.5,0.00,7,1819,133
1798,BossWin,AllPlayerDeath,25.9,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,1146,0.77,0.00,0.00,5,7,3,4,-8.702,2.2,18.8,25.9,18.8,166.0,2,20.8,4.0,36.8,11.8,7.9,20.6,32.2,17.4,42.6,3648.4,5341.7,2369.5,3,0.053,0.641,0.306,0.632,0.924,12.4,0.00,1,819,159
1799,BossWin,AllPlayerDeath,32.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,600,1371,0.73,0.00,0.00,4,6,7,2,-6.478,27.5,1.5,32.0,20.5,226.0,3,13.4,2.7,23.5,21.2,4.6,27.9,28.8,17.4,36.3,1553.3,1208.6,2415.1,1,0.006,0.707,0.288,0.381,0.913,14.2,0.00,3,610,86
1800,BossLose,Timeout,90.0,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,300,4640,0.07,0.20,0.80,5,18,33,1,31.127,-1.0,-1.0,-1.0,-1.0,779.0,3,10.6,5.3,17.7,24.6,14.2,28.0,31.6,22.9,39.0,4183.9,3252.6,6130.7,1,0.001,0.865,0.134,0.704,0.284,11.2,0.00,4,3167,230
1801,BossWin,AllPlayerDeath,59.3,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,2409,0.52,0.00,0.00,7,11,5,13,-42.155,24.5,33.4,24.5,59.3,264.0,3,10.7,5.4,16.3,19.0,3.3,27.4,32.3,26.0,38.5,2883.3,1656.7,4465.1,2,0.004,0.445,0.550,0.514,0.250,13.9,0.00,3,1523,159
1802,BossLose,BossDeath,76.5,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,420,5000,0.00,0.19,0.41,6,15,22,11,17.767,59.4,-1.0,-1.0,-1.0,516.0,3,14.3,4.7,27.4,19.1,7.2,28.1,30.8,12.6,40.2,5695.5,6216.2,6154.1,3,0.023,0.674,0.302,0.648,0.307,10.8,0.00,1,2481,590
1803,BossWin,AllPlayerDeath,58.9,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,3189,0.36,0.00,0.00,9,11,14,7,-51.787,39.0,30.1,58.9,30.1,320.0,3,17.3,1.2,36.4,10.6,6.1,15.3,31.3,18.8,41.6,8335.2,10854.4,2972.2,10,0.033,0.543,0.423,0.597,0.253,11.4,0.00,1,1758,240
1804,BossLose,BossDeath,71.1,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,508,5000,0.00,0.00,0.31,8,14,16,21,1.472,2.3,-1.0,60.2,-1.0,270.0,3,18.2,4.6,38.1,12.7,5.8,20.5,29.5,15.8,44.7,9889.4,11410.4,10660.3,2,0.050,0.380,0.570,0.526,0.504,13.1,0.00,5,1870,1150
1805,BossLose,BossDeath,70.7,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,300,5000,0.00,0.00,1.00,3,8,18,13,-54.110,43.3,1.4,59.6,-1.0,386.0,3,13.3,4.7,25.8,19.8,4.7,29.1,31.1,18.8,40.1,3932.0,2709.0,5908.4,10,0.005,0.546,0.449,0.537,0.218,13.3,0.00,2,1898,124
1806,BossLose,BossDeath,70.3,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,406,5000,0.00,0.50,0.14,6,13,18,20,-0.670,36.9,-1.0,-1.0,-1.0,313.8,3,18.2,4.8,33.5,13.9,5.9,27.4,30.4,20.3,39.3,6390.3,8493.5,6235.0,3,0.013,0.446,0.541,0.549,0.399,12.8,0.00,3,1930,1753
1807,BossWin,AllPlayerDeath,60.6,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,2970,0.41,0.00,0.00,8,18,10,14,19.952,44.6,60.6,45.3,60.6,364.0,3,19.2,4.9,33.7,14.6,5.5,27.7,31.1,16.3,40.1,4632.2,5838.9,4934.0,2,0.188,0.601,0.211,0.714,0.977,11.9,0.00,4,2162,594
1808,BossWin,AllPlayerDeath,45.5,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,2138,0.57,0.00,0.00,7,7,8,7,-43.925,2.9,30.2,45.5,30.2,252.0,3,19.2,4.5,34.0,11.0,5.2,21.3,31.3,18.3,40.7,3440.1,5748.3,2658.2,3,0.057,0.554,0.389,0.600,0.000,11.8,0.00,3,1364,236
1809,BossLose,BossDeath,71.2,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,461,5000,0.00,0.27,0.20,7,20,19,23,2.054,2.5,-1.0,-1.0,-1.0,268.0,3,18.2,4.9,42.0,12.5,6.5,20.0,29.0,14.7,46.0,3770.8,5967.5,3713.4,2,0.116,0.376,0.508,0.563,0.887,13.4,0.00,1,2007,1086
1810,BossWin,AllPlayerDeath,87.2,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,600,3859,0.23,0.00,0.00,9,22,15,17,-92.396,55.2,2.9,55.2,87.2,512.0,3,11.8,5.3,23.6,19.3,4.9,28.1,30.6,22.6,38.8,5157.6,3049.2,7543.8,4,0.066,0.587,0.346,0.526,0.433,12.0,0.00,5,2292,154
1811,BossLose,BossDeath,55.8,BossRangedZoner,PlayerMeleeBurst,PlayerMeleeBurst,156,5000,0.00,0.58,0.90,3,9,18,13,3.312,21.8,-1.0,-1.0,-1.0,325.0,3,16.1,5.0,45.1,17.5,7.4,31.5,30.9,18.1,49.8,4752.9,5268.8,4932.6,4,0.062,0.582,0.356,0.493,0.212,12.5,0.00,0,1377,702
1812,BossWin,AllPlayerDeath,37.3,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,2009,0.60,0.00,0.00,7,10,6,7,12.834,25.2,37.3,25.2,37.3,274.0,3,11.6,6.1,17.4,20.6,7.5,28.0,31.7,24.4,38.5,2231.4,1258.7,3329.2,2,0.044,0.735,0.221,0.558,0.961,13.3,0.00,1,1040,216
1813,BossWin,AllPlayerDeath,50.5,BossMeleeAggro,PlayerMeleeBurst,PlayerMeleeBurst,600,3796,0.24,0.00,0.00,7,11,8,15,-110.684,1.2,3.2,31.4,50.5,149.0,3,14.4,4.6,26.1,14.1,4.7,27.4,28.5,23.7,37.9,1652.1,3298.0,2308.6,19,0.018,0.295,0.687,0.329,0.632,15.1,0.00,4,830,19
1814,BossLose,BossDeath,48.7,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,97,5000,0.00,1.00,0.68,2,4,10,17,-1.072,2.5,-1.0,-1.0,-1.0,240.0,3,18.4,4.6,27.7,12.3,5.2,21.1,27.3,14.7,33.8,5693.0,8363.1,5225.7,2,0.014,0.493,0.493,0.510,0.117,15.0,0.00,1,1242,1090
1815,BossLose,BossDeath,75.2,BossTankSustain,PlayerMeleeBurst,PlayerMeleeBurst,383,5000,0.00,0.08,0.64,2,14,20,18,-27.523,63.2,58.9,-1.0,-1.0,543.0,3,16.7,5.0,34.8,17.9,4.4,51.6,30.8,7.9,51.7,6154.3,6418.1,6804.6,18,0.013,0.722,0.265,0.620,0.378,12.5,0.00,1,2333,324
